timestamp,"fivegs_pcffunction_pa_policyamassoreq_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policyamassosucc_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policysmassoreq_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policysmassosucc_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_sessionnbr{plmnid=""00101"",snssai=""1""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:05:54.579999924,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:54.877000093,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:55.209000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:55.473999977,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:55.775000095,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:56.073999882,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:56.375999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:56.674999952,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:56.974999905,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:57.273999929,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:57.572999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:57.875999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:58.187999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:58.471999884,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:58.780999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:59.098000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:59.375999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:59.684999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:05:59.976000071,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:00.275000095,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:00.582999945,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:00.875999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:01.183000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:01.480999947,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:01.780999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:02.078000069,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:02.401999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:02.684999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:02.984999895,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:03.279000044,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:03.581000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:03.884999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:04.197000027,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:04.479000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:04.792999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:05.086999893,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:05.391999960,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:05.686000109,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:05.994999886,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:06.276999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:06.576999903,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:06.882999897,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:07.180000067,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:07.483000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:07.782000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:08.088000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:08.381000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:08.678999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:08.983000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:09.279999971,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:09.604000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:09.880000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:10.198999882,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:10.482000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:10.786999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:11.081000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:11.384999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:11.683000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:11.980000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:12.282000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:12.581000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:12.880000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:13.183000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:13.487999916,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:13.795000076,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:14.094000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:14.397000074,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:14.684000015,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:14.982000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:15.292999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:15.584000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:15.884000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:16.186000109,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:16.489000082,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:16.782000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:17.085999966,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:17.387000084,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:17.690999985,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:17.983000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:18.285000086,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:18.586999893,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:18.887000084,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:19.187999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:19.483999968,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:19.786999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:20.085000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:20.391999960,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:20.693000078,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:20.993000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:21.286000013,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:21.584000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:21.885999918,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:22.198999882,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:22.489000082,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:22.792000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:23.098999977,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:23.387000084,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:23.703999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:23.987999916,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:24.303999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:24.599999905,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:24.888999939,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:25.188999891,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:25.489000082,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:25.792999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:26.095000029,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:26.391999960,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:26.688999891,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:26.990000010,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:27.292000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:27.591000080,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:27.890000105,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:28.188999891,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:28.490999937,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:28.788000107,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:29.091000080,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:29.398000002,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:29.701999903,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:29.987999916,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:30.286999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:30.592999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:30.892999887,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:31.203999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:31.492000103,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:31.790999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:32.104000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:32.397000074,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:32.691999912,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:33.006999969,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:33.306999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:33.592000008,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:33.892999887,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:34.213999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:34.500999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:34.801000118,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:35.107000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:35.398999929,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:35.698999882,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:36.007999897,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:36.296999931,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:36.599999905,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:36.892999887,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:37.196000099,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:37.493999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:37.805999994,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:38.098000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:38.437999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:38.693000078,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:38.993999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:39.301000118,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:39.598000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:39.894999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:40.213999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:40.506999969,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:40.811000109,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:41.105999947,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:41.413000107,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:41.706000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:42.000999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:42.299000025,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:42.619999886,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:42.914999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:43.203000069,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:43.520999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:43.825000048,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:44.111000061,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:44.407000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:44.706000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:45.000999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:45.303999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:45.604000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:45.901000023,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:46.213000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:46.505000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:46.806999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:47.105000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:47.404000044,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:47.703999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:48.000000000,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:48.306999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:48.605000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:48.901999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:49.211999893,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:49.507999897,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:49.815999985,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:50.118999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:50.403000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:50.703999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:51.006000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:51.308000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:51.604000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:51.903000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:52.220000029,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:52.519999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:52.813999891,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:53.107000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:53.405999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:53.719000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:54.010999918,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:54.308000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:54.607000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:54.907999992,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:55.211999893,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:55.506999969,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:55.813999891,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:56.105999947,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:56.410000086,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:56.716000080,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:57.007999897,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:57.312000036,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:57.611999989,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:57.914000034,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:58.207000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:58.515000105,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:58.816999912,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:59.111999989,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:59.420000076,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:06:59.714999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:00.005000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:00.308000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:00.628999949,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:00.910000086,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:01.209000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:01.539999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:01.816999912,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:02.105000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:02.410000086,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:02.709000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:03.007999897,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:03.306999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:03.614000082,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:03.911999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:04.219000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:04.516999960,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:04.812000036,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:05.108999968,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:05.418999910,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:05.710000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:06.009999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:06.312000036,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:06.608000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:06.915999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:07.217999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:07.512000083,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:07.835000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:08.122999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:08.414999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:08.719000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:09.020999908,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:09.328000069,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:09.615999937,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:09.921000004,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:10.210000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:10.523000001,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:10.809999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:11.111000061,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:11.413000107,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:11.717000008,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:12.016999960,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:12.311000109,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:12.631999969,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:12.917000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:13.213000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:13.519999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:13.822999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:14.115000010,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:14.411999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:14.714999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:15.013999939,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:15.332000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:15.618999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:15.921000004,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:16.213999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:07:16.523999929,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
