timestamp,gn_rx_createpdpcontextreq_total,gn_rx_deletepdpcontextreq_total,gtp1_pdpctxs_active,fivegs_smffunction_sm_n4sessionreport_total,ues_active,gtp2_sessions_active,s5c_rx_createsession_total,s5c_rx_deletesession_total,gtp_new_node_failed_total,s5c_rx_parse_failed_total,fivegs_smffunction_sm_n4sessionreportsucc_total,fivegs_smffunction_sm_n4sessionestabreq_total,bearers_active,gn_rx_parse_failed_total,gtp_peers_active,"fivegs_smffunction_sm_sessionnbr{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_pdusessioncreationreq_total{plmnid="""",snssai=""""}","fivegs_smffunction_sm_pdusessioncreationreq_total{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_pdusessioncreationsucc_total{plmnid=""00101"",snssai=""1""}","fivegs_smffunction_sm_qos_flow_nbr{plmnid=""00101"",snssai=""1"",fiveqi=""9""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:05:26.698999882,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:27.000000000,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:27.299000025,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:27.592000008,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:27.894000053,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:28.193000078,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:28.520999907,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:28.793999910,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:29.092000008,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:29.391999960,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:29.691999912,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:29.994999886,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:30.305999994,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:30.592000008,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:30.895999908,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:31.191999912,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:31.496999979,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:31.809000015,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:32.101000071,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:32.395999908,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:32.710999966,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:32.996000051,0,0,0,2205,65,0,0,0,0,0,2205,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:33.298000097,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3002,3121426432,73990144,196859,25
2025-11-14 11:05:33.599999905,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:33.898999929,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:34.198999882,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:34.496000051,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:34.799000025,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:35.101000071,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:35.398999929,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:35.700999975,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:35.999000072,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:36.318000078,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:36.602999926,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:36.907000065,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:37.201999903,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:37.505000114,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:37.796999931,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:38.101999998,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:38.392999887,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:38.703000069,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:38.994999886,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:39.302999973,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:39.602999926,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:39.901999950,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:40.204999924,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:40.503000020,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:40.803999901,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:41.104000092,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:41.403000116,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:41.703999996,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:42.006999969,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:42.296999931,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:42.605999947,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:42.907999992,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:43.209000111,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:43.500000000,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:43.806999922,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:44.105999947,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:44.398999929,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:44.707999945,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:45.003000021,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:45.312000036,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:45.601999998,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:45.904000044,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:46.210999966,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:46.494999886,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:46.803999901,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:47.105999947,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:47.403000116,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:47.703000069,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:48.003000021,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:48.302000046,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:48.604000092,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:48.904000044,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:49.203999996,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:49.505000114,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:49.806999922,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
2025-11-14 11:05:50.102999926,0,0,0,2206,65,0,0,0,0,0,2206,0,65,0,0,65,69,69,69,69,1048576,-1,3003,3121426432,73990144,196859,25
