timestamp,fivegs_ep_n3_gtp_indatapktn3upf_total,fivegs_ep_n3_gtp_outdatapktn3upf_total,fivegs_upffunction_sm_n4sessionestabreq_total,fivegs_upffunction_sm_n4sessionreport_total,fivegs_upffunction_sm_n4sessionreportsucc_total,fivegs_upffunction_upf_sessionnbr,"fivegs_upffunction_upf_qosflows{dnn=""internet""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:05:03.644999981,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:03.934999943,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:04.236000061,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:04.536000013,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:04.844000101,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:05.138999939,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:05.440000057,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:05.740999937,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:06.039000034,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:06.338999987,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:06.634000063,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:06.947999954,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:07.246999979,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:07.539999962,0,0,69,2205,2205,65,65,1048576,-1,67337,288829440,35618816,178917,12
2025-11-14 11:05:07.841000080,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:08.141000032,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:08.441999912,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:08.734999895,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:09.039000034,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:09.338999987,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:09.641999960,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:09.957000017,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:10.243999958,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:10.551000118,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:10.846999884,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:11.153000116,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:11.444999933,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:11.742000103,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:12.040999889,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:12.348000050,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:12.644999981,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:12.947999954,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:13.240000010,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:13.539000034,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:13.846999884,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:14.144000053,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:14.444999933,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:14.746999979,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:15.039000034,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:15.342000008,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:15.648000002,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:15.957000017,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:16.240000010,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:16.540999889,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:16.848000050,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:17.138000011,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:17.447000027,0,0,69,2205,2205,65,65,1048576,-1,67338,288829440,35618816,178917,12
2025-11-14 11:05:17.747999907,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:18.039000034,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:18.344000101,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:18.642999887,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:18.940000057,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:19.239000082,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:19.540999889,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:19.865999937,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:20.160000086,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:20.448999882,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:20.749000072,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:21.058000088,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:21.351000071,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:21.657000065,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:21.957999945,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:22.244999886,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:22.552000046,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:22.842000008,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:23.145999908,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:23.440999985,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:23.756000042,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:24.051000118,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:24.351000071,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:24.657000065,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:24.946000099,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:25.255000114,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:25.548000097,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:25.846999884,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:26.155999899,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:26.447999954,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:26.750000000,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:27.052000046,0,0,69,2205,2205,65,65,1048576,-1,67339,288829440,35618816,178917,12
2025-11-14 11:05:27.354000092,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:27.651999950,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:27.946000099,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:28.244999886,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:28.552000046,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:28.855999947,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:29.151999950,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:29.450999975,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:29.747999907,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:30.048000097,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:30.380000114,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:30.648000002,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:30.956000090,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:31.269000053,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:31.563999891,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:31.859999895,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:32.154000044,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:32.447000027,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:32.753000021,0,0,69,2205,2205,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:33.049000025,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:33.365000010,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:33.648000002,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:33.954999924,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:34.250999927,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:34.559000015,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:34.858999968,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:35.151999950,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:35.454999924,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:35.752000093,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:36.046999931,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:36.355000019,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:36.677999973,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:36.963000059,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:37.266999959,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:37.552000046,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:37.851000071,0,0,69,2206,2206,65,65,1048576,-1,67340,288829440,35618816,178917,12
2025-11-14 11:05:38.151999950,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:38.450999975,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:38.767999887,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:39.061000109,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:39.355000019,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:39.654999971,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:39.953000069,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:40.257999896,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:40.559999943,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:40.855999947,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:41.168999910,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:41.460000038,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:41.762000084,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:42.062000036,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:42.358000040,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:42.671000004,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:42.954999924,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:43.257999896,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:43.562999964,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:43.882999897,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:44.164000034,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:44.456000090,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:44.763000011,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:45.055000067,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:45.355000019,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:45.655999899,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:45.960000038,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:46.263000010,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:46.565000057,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:46.857000113,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:47.161000013,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:47.456000090,0,0,69,2206,2206,65,65,1048576,-1,67341,288829440,35618816,178917,12
2025-11-14 11:05:47.756000042,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:48.055000067,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:48.362999916,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:48.655999899,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:48.957999945,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:49.255000114,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:49.559000015,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:49.855000019,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:50.157000065,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:50.456000090,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:50.760999918,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:51.053999901,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:51.355999947,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:51.660000086,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:51.960999966,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:52.259999990,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:52.563999891,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:52.865000010,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:53.174999952,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:53.473000050,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:53.759000063,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:54.058000088,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:54.358000040,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:54.667999983,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:54.959000111,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:55.266000032,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:55.563999891,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:55.875000000,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:56.154999971,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:56.459000111,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:56.760999918,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:57.061000109,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:57.358000040,0,0,69,2206,2206,65,65,1048576,-1,67342,288829440,35618816,178917,12
2025-11-14 11:05:57.667000055,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:57.977999926,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:58.279000044,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:58.559999943,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:58.881999969,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:59.164999962,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:59.460000038,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:05:59.766999960,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:00.062000036,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:00.367000103,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:00.677999973,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:00.960000038,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:01.265000105,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:01.572999954,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:01.861000061,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:02.174999952,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:02.477999926,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:02.788000107,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:03.062999964,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:03.374000072,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:03.671999931,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:03.966000080,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:04.263000010,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:04.575000048,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:04.865999937,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:05.164999962,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:05.466000080,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:05.763999939,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:06.062000036,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:06.380000114,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:06.680000067,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:06.963999987,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:07.266999959,0,0,69,2206,2206,65,65,1048576,-1,67343,288829440,35618816,178917,12
2025-11-14 11:06:07.566999912,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:07.867000103,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:08.165999889,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:08.476999998,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:08.763999939,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:09.063999891,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:09.364000082,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:09.665999889,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:09.964999914,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:10.265000105,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:10.566999912,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:10.874000072,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:11.180999994,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:11.471999884,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:11.775000095,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:12.073999882,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:12.371000051,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:12.674999952,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:12.984999895,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:13.272000074,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:13.572000027,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:13.875999928,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:14.174999952,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:14.471999884,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:14.772000074,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:15.072999954,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:15.378999949,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:15.676000118,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:15.974999905,0,0,69,2206,2206,65,65,1048576,-1,67344,288829440,35618816,178917,12
2025-11-14 11:06:16.279999971,0,0,69,2206,2206,65,65,1048576,-1,67345,288829440,35618816,178917,12
2025-11-14 11:06:16.575000048,0,0,69,2206,2206,65,65,1048576,-1,67345,288829440,35618816,178917,12
2025-11-14 11:06:16.871999979,0,0,69,2206,2206,65,65,1048576,-1,67345,288829440,35618816,178917,12
