timestamp,gnb,fivegs_amffunction_mm_confupdate_total,fivegs_amffunction_rm_reginitreq_total,fivegs_amffunction_rm_regemergreq_total,fivegs_amffunction_mm_paging5greq_total,fivegs_amffunction_rm_regperiodreq_total,fivegs_amffunction_mm_confupdatesucc_total,fivegs_amffunction_rm_reginitsucc_total,fivegs_amffunction_amf_authreject_total,fivegs_amffunction_rm_regmobreq_total,amf_session,fivegs_amffunction_rm_regmobsucc_total,fivegs_amffunction_amf_authreq_total,fivegs_amffunction_rm_regemergsucc_total,fivegs_amffunction_mm_paging5gsucc_total,ran_ue,fivegs_amffunction_rm_regperiodsucc_total,"fivegs_amffunction_rm_registeredsubnbr{plmnid=""00101"",snssai=""1""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:04:54.085999966,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:54.401000023,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:54.683000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:54.992000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:55.303999901,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:55.586999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:55.887000084,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:56.184999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:56.480000019,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:56.779999971,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:57.117000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:57.378999949,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:57.684999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:57.992000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:58.295000076,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:58.578000069,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:58.881000042,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:59.183000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:59.483000040,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:04:59.783999920,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:00.088000059,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:00.384999990,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:00.684000015,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:00.980999947,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:01.279999971,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:01.588000059,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:01.884999990,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:02.183000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:02.486999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:02.786999941,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:03.109999895,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:03.382999897,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:03.690999985,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:03.993000031,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:04.286999941,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:04.585000038,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:04.887000084,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:05.188999891,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:05.490999937,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:05.805999994,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:06.088000059,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:06.395999908,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:06.691999912,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:06.989000082,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:07.288000107,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:07.588999987,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:07.894999981,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:08.188999891,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:08.506000042,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:08.795000076,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:09.096999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:09.398000002,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:09.703999996,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:09.999000072,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:10.319999933,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:10.619999886,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:10.898999929,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:11.200000048,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:11.499000072,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:11.789000034,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:12.102999926,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:12.390000105,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:12.693000078,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:12.989000082,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:13.295000076,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:13.596999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:13.900000095,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:14.197000027,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:14.507999897,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:14.812000036,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:15.105999947,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:15.404000044,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:15.700000048,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:16.003999949,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:16.301000118,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:16.596999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:16.900000095,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:17.198999882,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:17.503000020,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:17.811000109,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:18.095999956,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:18.407999992,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:18.698999882,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:19.009999990,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:19.296000004,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:19.608999968,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:19.915999889,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:20.217000008,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:20.523000001,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:20.812000036,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:21.111000061,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:21.407000065,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:21.704999924,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:22.006999969,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:22.315999985,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:22.611999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:22.907999992,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:23.207999945,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:23.509999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:23.805000067,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:24.102999926,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:24.407000065,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:24.707000017,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:25.000000000,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:25.332999945,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:25.611000061,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:25.917000055,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:26.203999996,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:26.505000114,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:26.806999922,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:27.118999958,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:27.413000107,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:27.707000017,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:28.002000093,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:28.302000046,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:28.608999968,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:28.907999992,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:29.207999945,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:29.506000042,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:29.813999891,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:30.111999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:30.408999920,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:30.711999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:31.010999918,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:31.312999964,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:31.611000061,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:31.911999941,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:32.216000080,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:32.519000052,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:32.812000036,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:33.115999937,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:33.414999962,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:33.711999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:34.015000105,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:34.315000057,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:34.618999958,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:34.918999910,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:35.213999987,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:35.513999938,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:35.813999891,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:36.117000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:36.410000086,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:36.759000063,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:37.023000002,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:37.313999891,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:37.625000000,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:37.914999962,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:38.220999956,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:38.516999960,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:38.819999933,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:39.121999979,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:39.427000046,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:39.721999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:40.016999960,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:40.328000069,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:40.648000002,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:40.934000015,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:41.216000080,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:41.536999941,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:41.823999882,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:42.119999886,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:42.423000097,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:42.721999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:43.045000076,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:43.326999903,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:43.617000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:43.921000004,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:44.216000080,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:44.522000074,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:44.831000090,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:45.121000051,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:45.451999903,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:45.719000101,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:46.023000002,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:46.322000027,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
2025-11-14 11:05:46.621999979,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2079,1847222272,234000384,222411,30
