time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086190.0;5;8000.0;590857.125;0.22;884420;1656652;72;1.6;15;75;75;87;75;75;87;100;75;75.0;100;100.0;75.0;62.0;62.0;75.0;75.0;87.0;62;62;62;75.0;37;75.0;62;75.0;49.0;100.0;62.0;62.0;100.0;100.0;62.0
1086190.0;5;2074.073975;765925.9375;0.22;884420;1656652;72;2.0;15;88;88;75;88;62;100;75;75;100.0;100;100.0;88.0;88.0;62.0;100.0;75.0;100.0;88;75;62;62.0;75;75.0;88;75.0;62.0;100.0;62.0;88.0;100.0;100.0;75.0
1086190.0;5;9655.172852;855724.125;0.22;884420;1656652;72;2.0;15;100;62;100;75;75;75;75;75;62.0;87;100.0;75.0;87.0;62.0;75.0;62.0;62.0;75;49;75;75.0;75;75.0;75;75.0;49.0;62.0;75.0;62.0;100.0;100.0;49.0
1086200.0;5;0.0;570482.75;0.22;884420;1656652;72;2.0;15;88;75;62;75;75;75;88;75;100.0;88;100.0;75.0;100.0;38.0;62.0;75.0;75.0;62;88;75;50.0;62;62.0;62;50.0;62.0;75.0;62.0;62.0;100.0;100.0;62.0
1086200.0;5;8235.293945;729882.375;0.22;884420;1656652;72;2.3;15;88;88;88;75;100;75;75;100;88.0;75;100.0;75.0;75.0;75.0;75.0;88.0;75.0;62;75;62;88.0;62;75.0;50;75.0;62.0;75.0;88.0;75.0;88.0;100.0;62.0
1086200.0;5;5793.103516;713103.4375;0.22;884420;1656652;72;1.6;15;87;75;100;75;87;75;87;100;87.0;75;100.0;24.0;87.0;75.0;75.0;62.0;75.0;75;87;62;75.0;62;87.0;49;49.0;62.0;75.0;100.0;87.0;62.0;100.0;62.0
1086200.0;5;3733.333252;413600.0;0.22;884420;1656652;72;2.0;15;75;75;62;88;75;75;62;100;88.0;75;100.0;50.0;88.0;75.0;50.0;88.0;88.0;50;62;62;75.0;75;100.0;38;75.0;75.0;62.0;100.0;62.0;62.0;100.0;62.0
1086200.0;5;8000.0;590857.125;0.22;884420;1656652;72;1.6;15;49;75;100;75;75;75;87;87;75.0;75;100.0;62.0;87.0;49.0;75.0;75.0;100.0;75;87;62;87.0;62;75.0;49;75.0;49.0;75.0;100.0;62.0;100.0;100.0;62.0
1086200.0;5;5333.333496;787809.5;0.22;884420;1656652;72;1.6;15;75;87;100;75;87;62;75;62;100.0;75;87.0;37.0;87.0;75.0;75.0;75.0;100.0;62;87;75;100.0;75;87.0;87;87.0;75.0;100.0;100.0;75.0;87.0;100.0;62.0
1086200.0;5;47714.285156;738571.4375;0.22;884420;1656652;72;1.6;15;75;75;88;75;88;75;75;38;88.0;62;75.0;50.0;75.0;62.0;62.0;75.0;75.0;75;100;50;75.0;62;88.0;100;75.0;75.0;100.0;100.0;75.0;62.0;100.0;50.0
1086200.0;5;3500.0;646250.0;0.22;884420;1656652;72;2.0;15;75;75;49;75;87;75;87;37;87.0;75;62.0;49.0;87.0;75.0;75.0;87.0;87.0;62;100;75;75.0;62;62.0;100;87.0;75.0;100.0;100.0;62.0;62.0;100.0;62.0
