time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1080040.0;4;0.0;0.0;0.22;884468;1656792;29;2.0;15;38;88;38;75;75;88;62;75;100;75.0;75;100.0;62.0;100.0;100.0;62.0;100;88;100;100;62.0;100.0;75;62;100.0;88.0;75.0;62.0;62.0;100.0;100.0;100.0
1080050.0;4;5793.103516;570482.75;0.22;884468;1656792;29;2.4;15;87;87;100;87;87;87;75;75;49;75.0;75;100.0;75.0;87.0;100.0;100.0;75;75;100;100;62.0;100.0;100;75;100.0;75.0;62.0;62.0;62.0;100.0;100.0;100.0
1080050.0;4;2947.368408;326526.3125;0.22;884468;1656792;29;2.0;15;88;88;100;88;75;75;75;88;75;75.0;75;88.0;75.0;88.0;100.0;75.0;50;88;100;100;75.0;100.0;88;75;100.0;100.0;75.0;88.0;75.0;88.0;100.0;100.0
1080050.0;4;3393.939453;250666.671875;0.22;884468;1656792;29;2.3;15;100;75;100;62;88;75;75;75;62;88.0;75;75.0;75.0;100.0;100.0;62.0;38;88;100;100;75.0;100.0;75;75;100.0;62.0;75.0;88.0;62.0;100.0;100.0;100.0
1080050.0;4;4307.692383;318153.84375;0.22;884468;1656792;29;2.0;15;87;87;75;100;75;75;100;62;87;100.0;87;87.0;75.0;87.0;100.0;87.0;87;75;100;75;75.0;100.0;87;87;100.0;75.0;62.0;62.0;62.0;87.0;100.0;100.0
1080050.0;4;2074.073975;153185.1875;0.22;884468;1656792;29;2.0;15;75;88;62;100;75;100;100;62;75;100.0;100;100.0;62.0;88.0;100.0;62.0;75;75;100;62;62.0;100.0;75;100;100.0;88.0;75.0;88.0;62.0;62.0;100.0;100.0
1080050.0;4;5419.35498;533677.4375;0.22;884468;1656792;29;2.4;15;87;100;75;100;75;75;100;87;62;87.0;87;87.0;75.0;62.0;100.0;62.0;75;87;100;87;75.0;100.0;75;75;100.0;75.0;62.0;100.0;75.0;87.0;100.0;100.0
1080050.0;4;3862.068848;142620.6875;0.22;884468;1656792;29;1.6;15;75;88;75;75;75;100;38;88;75;88.0;100;100.0;75.0;75.0;100.0;88.0;75;88;100;100;75.0;62.0;100;88;100.0;88.0;75.0;100.0;62.0;100.0;88.0;100.0
1080050.0;4;5419.35498;533677.4375;0.22;884468;1656792;29;2.0;15;75;88;38;88;88;100;88;88;50;100.0;100;88.0;75.0;88.0;75.0;75.0;62;75;100;100;62.0;62.0;100;75;100.0;75.0;50.0;75.0;50.0;62.0;75.0;100.0
1080050.0;4;3500.0;258500.0;0.22;884468;1656792;29;2.4;15;87;75;62;100;75;87;100;100;62;87.0;100;75.0;100.0;62.0;75.0;62.0;75;87;100;87;75.0;75.0;100;75;100.0;87.0;87.0;75.0;87.0;87.0;62.0;100.0
1080060.0;4;3733.333252;275733.34375;0.22;884468;1656792;29;1.6;15;75;88;75;100;75;88;100;88;75;75.0;100;88.0;100.0;50.0;88.0;62.0;62;75;100;62;75.0;75.0;100;75;100.0;75.0;88.0;75.0;62.0;100.0;75.0;100.0
1080060.0;4;4800.0;236342.859375;0.22;884468;1656792;29;2.4;15;87;87;75;87;87;100;100;75;87;75.0;100;100.0;75.0;87.0;62.0;75.0;75;87;100;87;62.0;75.0;100;75;100.0;62.0;62.0;62.0;75.0;100.0;75.0;100.0
1080060.0;4;0.0;0.0;0.22;884468;1656792;29;2.0;15;75;75;75;100;62;100;100;100;75;75.0;100;100.0;88.0;88.0;75.0;75.0;75;62;88;62;62.0;75.0;100;75;100.0;62.0;88.0;62.0;62.0;100.0;100.0;100.0
1080060.0;4;4540.540527;335351.34375;0.22;884468;1656792;29;2.8;15;75;75;87;100;87;100;100;100;87;100.0;100;75.0;100.0;75.0;87.0;75.0;75;75;87;87;75.0;87.0;100;75;100.0;75.0;75.0;87.0;87.0;100.0;75.0;100.0
1080060.0;4;2000.0;295428.5625;0.22;884468;1656792;29;1.6;15;75;87;87;100;75;87;100;100;62;100.0;100;75.0;100.0;75.0;75.0;87.0;62;75;62;75;62.0;75.0;49;62;100.0;75.0;49.0;87.0;49.0;100.0;62.0;100.0
1080060.0;4;4941.17627;486588.25;0.22;884468;1656792;29;2.0;15;75;75;100;100;75;88;88;88;75;100.0;100;88.0;100.0;62.0;75.0;50.0;88;75;75;75;75.0;62.0;62;62;100.0;75.0;62.0;75.0;75.0;100.0;62.0;100.0
1080060.0;4;4941.17627;243294.125;0.22;884468;1656792;29;2.4;15;87;87;100;87;75;75;100;75;87;100.0;100;75.0;100.0;87.0;75.0;62.0;100;75;87;87;62.0;75.0;75;75;87.0;75.0;75.0;75.0;75.0;87.0;62.0;100.0
1080060.0;4;1513.51355;223567.5625;0.22;884468;1656792;29;2.4;15;75;75;100;87;75;87;100;87;100;87.0;100;87.0;100.0;100.0;75.0;62.0;87;87;75;75;75.0;75.0;87;75;62.0;75.0;62.0;75.0;75.0;75.0;75.0;100.0
1080060.0;4;1806.45166;0.0;0.22;884468;1656792;29;2.0;15;88;88;88;88;75;88;100;75;100;75.0;100;100.0;100.0;88.0;75.0;75.0;88;62;75;75;62.0;75.0;62;75;88.0;75.0;75.0;100.0;75.0;88.0;75.0;100.0
1080060.0;4;2871.794922;212102.5625;0.22;884468;1656792;29;2.3;15;75;100;88;88;75;75;100;75;100;75.0;100;100.0;75.0;88.0;75.0;75.0;75;75;75;75;62.0;75.0;75;75;62.0;62.0;62.0;100.0;75.0;75.0;62.0;100.0
1080060.0;4;0.0;295428.5625;0.22;884468;1656792;29;2.0;15;75;100;75;75;75;75;75;87;100;75.0;100;62.0;100.0;100.0;87.0;87.0;62;87;75;75;75.0;87.0;75;75;75.0;87.0;75.0;100.0;100.0;87.0;62.0;100.0
1080070.0;4;6787.878906;501333.34375;0.22;884468;1656792;29;2.0;15;87;87;87;75;75;75;87;62;100;62.0;100;62.0;87.0;87.0;100.0;75.0;75;49;75;75;62.0;87.0;62;62;62.0;87.0;49.0;100.0;100.0;62.0;62.0;100.0
1080070.0;4;4421.052734;217684.203125;0.22;884468;1656792;29;2.4;15;75;87;75;75;75;100;75;75;100;75.0;75;75.0;49.0;100.0;75.0;87.0;75;87;75;62;62.0;62.0;75;75;75.0;87.0;100.0;100.0;100.0;62.0;62.0;100.0
1080070.0;4;0.0;258500.0;0.22;884468;1656792;29;2.4;15;62;87;87;87;100;75;75;87;100;75.0;100;75.0;75.0;100.0;87.0;100.0;87;75;75;87;75.0;87.0;75;62;62.0;62.0;100.0;75.0;100.0;75.0;75.0;100.0
1080070.0;4;3111.111084;114888.890625;0.22;884468;1656792;29;2.0;15;100;75;75;75;100;75;75;75;100;75.0;100;87.0;87.0;100.0;75.0;87.0;87;87;75;75;75.0;100.0;62;75;87.0;87.0;100.0;75.0;100.0;75.0;75.0;100.0
1080070.0;4;1866.666626;137866.671875;0.22;884468;1656792;29;2.0;15;75;75;75;88;100;75;62;88;100;88.0;100;88.0;75.0;88.0;75.0;75.0;88;100;62;88;75.0;100.0;100;75;62.0;88.0;100.0;75.0;100.0;75.0;62.0;100.0
1080070.0;4;3612.90332;400258.0625;0.22;884468;1656792;29;2.0;15;62;75;75;75;75;62;62;62;100;87.0;100;100.0;62.0;75.0;62.0;87.0;49;100;62;75;62.0;100.0;62;100;75.0;75.0;100.0;87.0;100.0;87.0;49.0;100.0
1080070.0;4;3294.117676;243294.125;0.22;884468;1656792;29;2.3;15;75;75;75;88;75;75;75;88;100;88.0;100;88.0;100.0;100.0;62.0;75.0;75;88;75;62;75.0;100.0;62;88;75.0;88.0;88.0;88.0;100.0;100.0;62.0;100.0
1080070.0;4;5419.35498;400258.0625;0.22;884468;1656792;29;2.0;15;88;88;75;75;88;75;50;75;100;75.0;100;75.0;100.0;100.0;75.0;75.0;75;75;75;75;62.0;100.0;100;75;100.0;62.0;62.0;100.0;100.0;100.0;75.0;100.0
1080070.0;4;0.0;0.0;0.22;884468;1656792;29;1.6;15;75;87;75;75;100;62;62;100;100;75.0;100;87.0;49.0;100.0;75.0;75.0;75;75;62;75;62.0;100.0;100;62;100.0;75.0;62.0;75.0;100.0;62.0;62.0;100.0
1080080.0;4;4200.0;310200.0;0.22;884468;1656792;29;2.8;15;75;75;75;75;75;49;75;87;75;75.0;100;100.0;75.0;100.0;62.0;75.0;75;87;75;75;62.0;100.0;100;87;100.0;87.0;62.0;75.0;100.0;75.0;62.0;100.0
1080080.0;4;1647.058838;364941.1875;0.22;884468;1656792;29;2.0;15;75;87;87;87;75;75;100;100;75;75.0;75;100.0;100.0;100.0;75.0;75.0;62;75;62;75;62.0;100.0;100;62;100.0;75.0;75.0;75.0;100.0;87.0;62.0;100.0
1080080.0;4;2800.0;310200.0;0.22;884468;1656792;29;2.8;15;75;87;49;87;75;87;100;100;75;75.0;75;100.0;100.0;100.0;75.0;75.0;62;87;100;75;62.0;100.0;100;87;75.0;75.0;62.0;87.0;100.0;100.0;62.0;100.0
1080080.0;4;4307.692383;106051.28125;0.22;884468;1656792;29;2.7;15;88;88;75;100;75;62;100;100;75;88.0;75;88.0;100.0;100.0;75.0;88.0;75;88;62;88;75.0;88.0;100;88;75.0;75.0;75.0;88.0;100.0;100.0;62.0;100.0
1080080.0;4;4421.052734;217684.203125;0.22;884468;1656792;29;2.4;15;75;87;75;100;75;87;100;75;75;87.0;62;75.0;100.0;100.0;87.0;75.0;75;87;62;87;62.0;75.0;49;75;62.0;75.0;62.0;87.0;100.0;100.0;49.0;100.0
1080080.0;4;1555.555542;229777.78125;0.22;884468;1656792;29;2.0;15;88;75;75;100;88;88;100;88;100;100.0;75;75.0;100.0;62.0;100.0;75.0;75;88;75;75;62.0;75.0;38;62;62.0;75.0;62.0;100.0;100.0;88.0;62.0;100.0
1080080.0;4;3111.111084;344666.65625;0.22;884468;1656792;29;2.4;15;75;87;75;100;100;75;100;49;100;100.0;75;87.0;100.0;75.0;75.0;62.0;62;75;62;49;62.0;75.0;87;100;62.0;49.0;62.0;100.0;100.0;100.0;75.0;100.0
1080080.0;4;6400.0;590857.125;0.22;884468;1656792;29;2.3;15;75;88;75;100;88;75;100;88;62;100.0;62;88.0;88.0;75.0;62.0;88.0;62;75;62;88;62.0;75.0;62;75;75.0;88.0;62.0;100.0;100.0;88.0;50.0;100.0
